PROLIFIC_ID,condition_recode,aggregated_value,choice
63d7f2b15b4a5938642f3a7b,0,-1,0.0
63d7f2b15b4a5938642f3a7b,0,1,0.0
63d7f2b15b4a5938642f3a7b,0,1,0.0
63d7f2b15b4a5938642f3a7b,0,-1,0.0
63d7f2b15b4a5938642f3a7b,0,-1,0.0
63d7f2b15b4a5938642f3a7b,0,1,0.0
63d7f2b15b4a5938642f3a7b,1,1,0.0
63d7f2b15b4a5938642f3a7b,1,1,0.0
63d7f2b15b4a5938642f3a7b,1,1,0.0
63d7f2b15b4a5938642f3a7b,1,1,0.0
63d7f2b15b4a5938642f3a7b,1,1,0.0
63d7f2b15b4a5938642f3a7b,1,1,0.0
63d7f2b15b4a5938642f3a7b,-1,-1,0.0
63d7f2b15b4a5938642f3a7b,-1,-1,0.0
63d7f2b15b4a5938642f3a7b,-1,1,0.0
63d7f2b15b4a5938642f3a7b,-1,-1,0.0
63d7f2b15b4a5938642f3a7b,-1,-1,0.0
63d7f2b15b4a5938642f3a7b,-1,-1,0.0
63d7f2b15b4a5938642f3a7b,1,-1,0.0
63d7f2b15b4a5938642f3a7b,1,1,0.0
63d7f2b15b4a5938642f3a7b,1,1,0.0
63d7f2b15b4a5938642f3a7b,1,1,0.0
63d7f2b15b4a5938642f3a7b,1,1,0.0
63d7f2b15b4a5938642f3a7b,1,1,0.0
63ddc6baab6a2130b8a41bf7,1,1,999.0
63ddc6baab6a2130b8a41bf7,1,1,0.0
63ddc6baab6a2130b8a41bf7,1,1,0.0
63ddc6baab6a2130b8a41bf7,1,1,0.0
63ddc6baab6a2130b8a41bf7,1,-1,0.0
63ddc6baab6a2130b8a41bf7,1,1,0.0
63ddc6baab6a2130b8a41bf7,0,1,0.0
63ddc6baab6a2130b8a41bf7,0,-1,0.0
63ddc6baab6a2130b8a41bf7,0,1,0.0
63ddc6baab6a2130b8a41bf7,0,1,0.0
63ddc6baab6a2130b8a41bf7,0,-1,0.0
63ddc6baab6a2130b8a41bf7,0,1,0.0
63ddc6baab6a2130b8a41bf7,-1,-1,0.0
63ddc6baab6a2130b8a41bf7,-1,-1,0.0
63ddc6baab6a2130b8a41bf7,-1,-1,0.0
63ddc6baab6a2130b8a41bf7,-1,-1,0.0
63ddc6baab6a2130b8a41bf7,-1,-1,0.0
63ddc6baab6a2130b8a41bf7,-1,1,0.0
63ddc6baab6a2130b8a41bf7,1,1,0.0
63ddc6baab6a2130b8a41bf7,1,1,0.0
63ddc6baab6a2130b8a41bf7,1,1,0.0
63ddc6baab6a2130b8a41bf7,1,1,0.0
63ddc6baab6a2130b8a41bf7,1,1,0.0
63ddc6baab6a2130b8a41bf7,1,1,0.0
63ddc6baab6a2130b8a41bf7,-1,-1,0.0
63ddc6baab6a2130b8a41bf7,-1,1,0.0
63ddc6baab6a2130b8a41bf7,-1,-1,0.0
63ddc6baab6a2130b8a41bf7,-1,-1,0.0
63ddc6baab6a2130b8a41bf7,-1,-1,0.0
63ddc6baab6a2130b8a41bf7,-1,-1,0.0
63e51e528df11f83a1aacab8,-1,1,999.0
63e51e528df11f83a1aacab8,-1,-1,1.0
63e51e528df11f83a1aacab8,-1,1,1.0
63e51e528df11f83a1aacab8,-1,-1,1.0
63e51e528df11f83a1aacab8,-1,-1,1.0
63e51e528df11f83a1aacab8,-1,-1,1.0
63e51e528df11f83a1aacab8,1,1,0.0
63e51e528df11f83a1aacab8,1,1,1.0
63e51e528df11f83a1aacab8,1,1,1.0
63e51e528df11f83a1aacab8,1,1,0.0
63e51e528df11f83a1aacab8,1,1,1.0
63e51e528df11f83a1aacab8,1,1,1.0
63e51e528df11f83a1aacab8,1,1,1.0
63e51e528df11f83a1aacab8,1,1,0.0
63e51e528df11f83a1aacab8,1,1,1.0
63e51e528df11f83a1aacab8,1,1,1.0
63e51e528df11f83a1aacab8,1,1,999.0
63e51e528df11f83a1aacab8,1,1,999.0
63e51e528df11f83a1aacab8,0,1,0.0
63e51e528df11f83a1aacab8,0,-1,0.0
63e51e528df11f83a1aacab8,0,-1,0.0
63e51e528df11f83a1aacab8,0,1,0.0
63e51e528df11f83a1aacab8,0,1,0.0
63e51e528df11f83a1aacab8,0,-1,999.0
63e51e528df11f83a1aacab8,-1,-1,0.0
63e51e528df11f83a1aacab8,-1,-1,0.0
63e51e528df11f83a1aacab8,-1,-1,0.0
63e51e528df11f83a1aacab8,-1,1,999.0
63e51e528df11f83a1aacab8,-1,-1,0.0
63e51e528df11f83a1aacab8,-1,1,0.0
63e52399159a69bf0ea848c6,1,1,999.0
63e52399159a69bf0ea848c6,1,1,0.0
63e52399159a69bf0ea848c6,1,1,0.0
63e52399159a69bf0ea848c6,1,1,0.0
63e52399159a69bf0ea848c6,1,1,1.0
63e52399159a69bf0ea848c6,1,-1,0.0
63e52399159a69bf0ea848c6,0,-1,0.0
63e52399159a69bf0ea848c6,0,1,0.0
63e52399159a69bf0ea848c6,0,1,0.0
63e52399159a69bf0ea848c6,0,-1,0.0
63e52399159a69bf0ea848c6,0,1,0.0
63e52399159a69bf0ea848c6,0,-1,0.0
63e52399159a69bf0ea848c6,-1,1,0.0
63e52399159a69bf0ea848c6,-1,-1,0.0
63e52399159a69bf0ea848c6,-1,-1,0.0
63e52399159a69bf0ea848c6,-1,-1,0.0
63e52399159a69bf0ea848c6,-1,-1,0.0
63e52399159a69bf0ea848c6,-1,-1,0.0
63e52399159a69bf0ea848c6,-1,-1,0.0
63e52399159a69bf0ea848c6,-1,-1,0.0
63e52399159a69bf0ea848c6,-1,-1,0.0
63e52399159a69bf0ea848c6,-1,1,0.0
63e52399159a69bf0ea848c6,-1,-1,0.0
63e52399159a69bf0ea848c6,-1,-1,0.0
63e52399159a69bf0ea848c6,1,1,0.0
63e52399159a69bf0ea848c6,1,1,0.0
63e52399159a69bf0ea848c6,1,1,0.0
63e52399159a69bf0ea848c6,1,-1,0.0
63e52399159a69bf0ea848c6,1,1,0.0
63e52399159a69bf0ea848c6,1,1,0.0
63ea4ab1ce4168cbe9f63775,1,-1,999.0
63ea4ab1ce4168cbe9f63775,1,1,1.0
63ea4ab1ce4168cbe9f63775,1,1,1.0
63ea4ab1ce4168cbe9f63775,1,1,0.0
63ea4ab1ce4168cbe9f63775,1,1,0.0
63ea4ab1ce4168cbe9f63775,1,1,0.0
63ea4ab1ce4168cbe9f63775,1,1,0.0
63ea4ab1ce4168cbe9f63775,1,1,0.0
63ea4ab1ce4168cbe9f63775,1,1,0.0
63ea4ab1ce4168cbe9f63775,1,-1,0.0
63ea4ab1ce4168cbe9f63775,1,-1,0.0
63ea4ab1ce4168cbe9f63775,1,1,0.0
63ea4ab1ce4168cbe9f63775,-1,-1,0.0
63ea4ab1ce4168cbe9f63775,-1,1,0.0
63ea4ab1ce4168cbe9f63775,-1,-1,0.0
63ea4ab1ce4168cbe9f63775,-1,-1,0.0
63ea4ab1ce4168cbe9f63775,-1,-1,0.0
63ea4ab1ce4168cbe9f63775,-1,-1,0.0
63ea4ab1ce4168cbe9f63775,-1,-1,0.0
63ea4ab1ce4168cbe9f63775,-1,-1,0.0
63ea4ab1ce4168cbe9f63775,-1,-1,0.0
63ea4ab1ce4168cbe9f63775,-1,1,0.0
63ea4ab1ce4168cbe9f63775,-1,-1,0.0
63ea4ab1ce4168cbe9f63775,-1,-1,0.0
63ea4ab1ce4168cbe9f63775,0,-1,0.0
63ea4ab1ce4168cbe9f63775,0,1,0.0
63ea4ab1ce4168cbe9f63775,0,-1,0.0
63ea4ab1ce4168cbe9f63775,0,-1,0.0
63ea4ab1ce4168cbe9f63775,0,1,0.0
63ea4ab1ce4168cbe9f63775,0,1,0.0
63eac31811a6da58d4f32d76,0,1,999.0
63eac31811a6da58d4f32d76,0,1,1.0
63eac31811a6da58d4f32d76,0,1,1.0
63eac31811a6da58d4f32d76,0,-1,0.0
63eac31811a6da58d4f32d76,0,1,0.0
63eac31811a6da58d4f32d76,0,-1,0.0
63eac31811a6da58d4f32d76,1,1,0.0
63eac31811a6da58d4f32d76,1,1,0.0
63eac31811a6da58d4f32d76,1,1,0.0
63eac31811a6da58d4f32d76,1,-1,0.0
63eac31811a6da58d4f32d76,1,1,999.0
63eac31811a6da58d4f32d76,1,1,0.0
63eac31811a6da58d4f32d76,-1,-1,0.0
63eac31811a6da58d4f32d76,-1,1,0.0
63eac31811a6da58d4f32d76,-1,-1,0.0
63eac31811a6da58d4f32d76,-1,-1,0.0
63eac31811a6da58d4f32d76,-1,1,0.0
63eac31811a6da58d4f32d76,-1,-1,0.0
63eac31811a6da58d4f32d76,1,1,0.0
63eac31811a6da58d4f32d76,1,1,0.0
63eac31811a6da58d4f32d76,1,1,0.0
63eac31811a6da58d4f32d76,1,1,0.0
63eac31811a6da58d4f32d76,1,1,0.0
63eac31811a6da58d4f32d76,1,-1,0.0
63eac31811a6da58d4f32d76,-1,-1,0.0
63eac31811a6da58d4f32d76,-1,1,0.0
63eac31811a6da58d4f32d76,-1,-1,0.0
63eac31811a6da58d4f32d76,-1,-1,0.0
63eac31811a6da58d4f32d76,-1,-1,0.0
63eac31811a6da58d4f32d76,-1,-1,0.0
63fac97f0d4e8f6bfd753d90,0,1,999.0
63fac97f0d4e8f6bfd753d90,0,1,999.0
63fac97f0d4e8f6bfd753d90,0,1,0.0
63fac97f0d4e8f6bfd753d90,0,-1,0.0
63fac97f0d4e8f6bfd753d90,0,1,0.0
63fac97f0d4e8f6bfd753d90,0,-1,0.0
63fac97f0d4e8f6bfd753d90,1,1,0.0
63fac97f0d4e8f6bfd753d90,1,1,0.0
63fac97f0d4e8f6bfd753d90,1,-1,0.0
63fac97f0d4e8f6bfd753d90,1,1,0.0
63fac97f0d4e8f6bfd753d90,1,1,0.0
63fac97f0d4e8f6bfd753d90,1,1,0.0
63fac97f0d4e8f6bfd753d90,1,1,0.0
63fac97f0d4e8f6bfd753d90,1,1,0.0
63fac97f0d4e8f6bfd753d90,1,1,0.0
63fac97f0d4e8f6bfd753d90,1,1,0.0
63fac97f0d4e8f6bfd753d90,1,-1,0.0
63fac97f0d4e8f6bfd753d90,1,1,0.0
63fac97f0d4e8f6bfd753d90,-1,-1,0.0
63fac97f0d4e8f6bfd753d90,-1,-1,0.0
63fac97f0d4e8f6bfd753d90,-1,-1,0.0
63fac97f0d4e8f6bfd753d90,-1,-1,0.0
63fac97f0d4e8f6bfd753d90,-1,1,0.0
63fac97f0d4e8f6bfd753d90,-1,-1,0.0
63fac97f0d4e8f6bfd753d90,-1,1,0.0
63fac97f0d4e8f6bfd753d90,-1,-1,0.0
63fac97f0d4e8f6bfd753d90,-1,-1,0.0
63fac97f0d4e8f6bfd753d90,-1,-1,0.0
63fac97f0d4e8f6bfd753d90,-1,-1,0.0
63fac97f0d4e8f6bfd753d90,-1,-1,0.0
6400d8ca785ee04d9b02ae9c,-1,-1,0.0
6400d8ca785ee04d9b02ae9c,-1,1,1.0
6400d8ca785ee04d9b02ae9c,-1,1,0.0
6400d8ca785ee04d9b02ae9c,-1,-1,1.0
6400d8ca785ee04d9b02ae9c,-1,-1,0.0
6400d8ca785ee04d9b02ae9c,-1,-1,0.0
6400d8ca785ee04d9b02ae9c,1,-1,1.0
6400d8ca785ee04d9b02ae9c,1,1,0.0
6400d8ca785ee04d9b02ae9c,1,1,0.0
6400d8ca785ee04d9b02ae9c,1,1,1.0
6400d8ca785ee04d9b02ae9c,1,1,0.0
6400d8ca785ee04d9b02ae9c,1,1,1.0
6400d8ca785ee04d9b02ae9c,1,1,1.0
6400d8ca785ee04d9b02ae9c,1,1,0.0
6400d8ca785ee04d9b02ae9c,1,1,0.0
6400d8ca785ee04d9b02ae9c,1,-1,1.0
6400d8ca785ee04d9b02ae9c,1,1,1.0
6400d8ca785ee04d9b02ae9c,1,1,999.0
6400d8ca785ee04d9b02ae9c,-1,1,1.0
6400d8ca785ee04d9b02ae9c,-1,-1,999.0
6400d8ca785ee04d9b02ae9c,-1,-1,999.0
6400d8ca785ee04d9b02ae9c,-1,-1,999.0
6400d8ca785ee04d9b02ae9c,-1,-1,0.0
6400d8ca785ee04d9b02ae9c,-1,-1,0.0
6400d8ca785ee04d9b02ae9c,0,1,999.0
6400d8ca785ee04d9b02ae9c,0,-1,0.0
6400d8ca785ee04d9b02ae9c,0,-1,0.0
6400d8ca785ee04d9b02ae9c,0,1,0.0
6400d8ca785ee04d9b02ae9c,0,1,0.0
6400d8ca785ee04d9b02ae9c,0,1,0.0
64023a98627b1116180dff0b,0,-1,999.0
64023a98627b1116180dff0b,0,-1,999.0
64023a98627b1116180dff0b,0,1,0.0
64023a98627b1116180dff0b,0,1,1.0
64023a98627b1116180dff0b,0,1,1.0
64023a98627b1116180dff0b,0,-1,1.0
64023a98627b1116180dff0b,-1,-1,0.0
64023a98627b1116180dff0b,-1,-1,0.0
64023a98627b1116180dff0b,-1,1,0.0
64023a98627b1116180dff0b,-1,-1,0.0
64023a98627b1116180dff0b,-1,1,0.0
64023a98627b1116180dff0b,-1,-1,0.0
64023a98627b1116180dff0b,1,1,1.0
64023a98627b1116180dff0b,1,-1,1.0
64023a98627b1116180dff0b,1,1,1.0
64023a98627b1116180dff0b,1,1,1.0
64023a98627b1116180dff0b,1,1,1.0
64023a98627b1116180dff0b,1,1,1.0
64023a98627b1116180dff0b,1,1,1.0
64023a98627b1116180dff0b,1,1,1.0
64023a98627b1116180dff0b,1,1,0.0
64023a98627b1116180dff0b,1,1,0.0
64023a98627b1116180dff0b,1,1,0.0
64023a98627b1116180dff0b,1,1,0.0
64023a98627b1116180dff0b,-1,1,0.0
64023a98627b1116180dff0b,-1,-1,0.0
64023a98627b1116180dff0b,-1,-1,0.0
64023a98627b1116180dff0b,-1,-1,0.0
64023a98627b1116180dff0b,-1,-1,0.0
64023a98627b1116180dff0b,-1,-1,0.0
641361334c91a0c6ff4c5b79,1,1,999.0
641361334c91a0c6ff4c5b79,1,1,1.0
641361334c91a0c6ff4c5b79,1,1,1.0
641361334c91a0c6ff4c5b79,1,1,1.0
641361334c91a0c6ff4c5b79,1,1,1.0
641361334c91a0c6ff4c5b79,1,1,1.0
641361334c91a0c6ff4c5b79,1,1,1.0
641361334c91a0c6ff4c5b79,1,1,1.0
641361334c91a0c6ff4c5b79,1,1,1.0
641361334c91a0c6ff4c5b79,1,1,1.0
641361334c91a0c6ff4c5b79,1,1,1.0
641361334c91a0c6ff4c5b79,1,1,1.0
641361334c91a0c6ff4c5b79,-1,1,1.0
641361334c91a0c6ff4c5b79,-1,-1,1.0
641361334c91a0c6ff4c5b79,-1,-1,1.0
641361334c91a0c6ff4c5b79,-1,-1,1.0
641361334c91a0c6ff4c5b79,-1,1,1.0
641361334c91a0c6ff4c5b79,-1,-1,1.0
641361334c91a0c6ff4c5b79,0,1,1.0
641361334c91a0c6ff4c5b79,0,-1,1.0
641361334c91a0c6ff4c5b79,0,-1,1.0
641361334c91a0c6ff4c5b79,0,-1,1.0
641361334c91a0c6ff4c5b79,0,1,1.0
641361334c91a0c6ff4c5b79,0,1,1.0
641361334c91a0c6ff4c5b79,-1,-1,1.0
641361334c91a0c6ff4c5b79,-1,-1,1.0
641361334c91a0c6ff4c5b79,-1,1,1.0
641361334c91a0c6ff4c5b79,-1,-1,1.0
641361334c91a0c6ff4c5b79,-1,-1,1.0
641361334c91a0c6ff4c5b79,-1,1,1.0
641a3df3c874807a1a8734bc,-1,-1,999.0
641a3df3c874807a1a8734bc,-1,-1,0.0
641a3df3c874807a1a8734bc,-1,-1,1.0
641a3df3c874807a1a8734bc,-1,-1,1.0
641a3df3c874807a1a8734bc,-1,1,0.0
641a3df3c874807a1a8734bc,-1,-1,0.0
641a3df3c874807a1a8734bc,0,1,0.0
641a3df3c874807a1a8734bc,0,1,1.0
641a3df3c874807a1a8734bc,0,-1,1.0
641a3df3c874807a1a8734bc,0,1,0.0
641a3df3c874807a1a8734bc,0,1,0.0
641a3df3c874807a1a8734bc,0,-1,1.0
641a3df3c874807a1a8734bc,1,1,1.0
641a3df3c874807a1a8734bc,1,1,0.0
641a3df3c874807a1a8734bc,1,1,0.0
641a3df3c874807a1a8734bc,1,-1,0.0
641a3df3c874807a1a8734bc,1,1,0.0
641a3df3c874807a1a8734bc,1,1,0.0
641a3df3c874807a1a8734bc,1,1,0.0
641a3df3c874807a1a8734bc,1,1,0.0
641a3df3c874807a1a8734bc,1,-1,0.0
641a3df3c874807a1a8734bc,1,1,0.0
641a3df3c874807a1a8734bc,1,1,1.0
641a3df3c874807a1a8734bc,1,1,0.0
641a3df3c874807a1a8734bc,-1,-1,0.0
641a3df3c874807a1a8734bc,-1,-1,0.0
641a3df3c874807a1a8734bc,-1,-1,0.0
641a3df3c874807a1a8734bc,-1,1,0.0
641a3df3c874807a1a8734bc,-1,-1,0.0
641a3df3c874807a1a8734bc,-1,-1,0.0
