PROLIFIC_ID,TrialNumber,Partner,Condition,Photos,Feedback,sharenextphoto_key.rt,choice_keys.keys,playlottery,choice_keys.rt,resumeafterlottery_keys.rt,salience_rating,stress_level
605b5b5feff0e95f2cd60834,,,,,,,c,0,0.9265,0.7738,,
605b5b5feff0e95f2cd60834,95,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_23.jpeg,liked,,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,96,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_4.jpeg,did not like,0.4074,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,97,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_17.jpeg,liked,6.1718,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,98,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_29.jpeg,liked,0.9161,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,99,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_2.jpeg,liked,4.1121,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,,,,,,,c,0,1.0726,1.025,,
605b5b5feff0e95f2cd60834,100,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_22.jpeg,liked,,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,101,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_13.jpeg,did not like,2.6703,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,102,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_30.jpeg,did not like,0.9736,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,103,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_25.jpeg,did not like,1.0066,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,104,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_12.jpeg,liked,0.4727,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,,,,,,,c,0,1.3133,0.8465,,
605b5b5feff0e95f2cd60834,105,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_3.jpeg,liked,,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,106,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_10.jpeg,liked,0.5857,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,107,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_28.jpeg,liked,1.2123,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,108,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_27.jpeg,liked,0.6904,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,109,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_7.jpeg,liked,1.1022,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,,,,,,,c,0,0.9567,0.8497,,
605b5b5feff0e95f2cd60834,110,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_16.jpeg,liked,,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,111,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_18.jpeg,liked,2.6281,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,112,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_6.jpeg,liked,0.8229,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,113,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_14.jpeg,did not like,0.5562,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,114,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_20.jpeg,did not like,1.0866,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,,,,,,,c,0,1.5771,4.0573,,
605b5b5feff0e95f2cd60834,115,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_5.jpeg,liked,,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,116,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_24.jpeg,did not like,1.5087,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,117,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_26.jpeg,liked,3.4459,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,118,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_1.jpeg,liked,0.6589,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,119,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_21.jpeg,liked,0.7186,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,,,,,,,c,0,1.816,0.8482,,
605b5b5feff0e95f2cd60834,120,Alex,Acc,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_9.jpeg,liked,,,,,,1,6
605b5b5feff0e95f2cd60834,121,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_2.jpeg,liked,0.8081,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,122,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_13.jpeg,did not like,0.6531,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,123,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_3.jpeg,liked,1.189,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,124,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_17.jpeg,liked,0.9412,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,,,,,,,c,0,0.956,5.4925,,
605b5b5feff0e95f2cd60834,125,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_8.jpeg,liked,,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,126,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_11.jpeg,did not like,1.1847,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,127,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_12.jpeg,liked,0.0167,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,128,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_4.jpeg,did not like,0.0396,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,129,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_10.jpeg,liked,2.625,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,,,,,,,,999,,1.1902,,
605b5b5feff0e95f2cd60834,130,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_30.jpeg,did not like,,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,131,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_1.jpeg,liked,3.3914,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,132,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_16.jpeg,did not like,1.507,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,133,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_9.jpeg,did not like,1.9265,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,134,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_22.jpeg,did not like,0.6908,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,,,,,,,c,0,2.1312,3.6217,,
605b5b5feff0e95f2cd60834,135,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_23.jpeg,liked,,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,136,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_18.jpeg,liked,2.0925,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,137,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_24.jpeg,liked,2.8742,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,138,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_26.jpeg,liked,1.7698,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,139,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_7.jpeg,liked,1.2239,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,,,,,,,c,0,2.2186,0.947,,
605b5b5feff0e95f2cd60834,140,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_21.jpeg,did not like,,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,141,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_19.jpeg,liked,1.2419,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,142,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_25.jpeg,liked,0.8512,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,143,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_5.jpeg,did not like,1.3251,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,144,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_28.jpeg,did not like,1.8667,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,,,,,,,c,0,1.2948,1.37,,
605b5b5feff0e95f2cd60834,145,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_27.jpeg,liked,,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,146,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_6.jpeg,did not like,0.9509,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,147,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_15.jpeg,did not like,0.8178,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,148,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_20.jpeg,did not like,0.8046,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,149,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_29.jpeg,did not like,0.6388,,,,,NAN,NAN
605b5b5feff0e95f2cd60834,,,,,,,c,0,1.5725,1.007,,
605b5b5feff0e95f2cd60834,150,Taylor,Neutral,Participant_Images/605b5b5feff0e95f2cd60834/605b5b5feff0e95f2cd60834_Images/605b5b5feff0e95f2cd60834_Image_14.jpeg,did not like,,,,,,1,7
605b5b5feff0e95f2cd60834,,,,,,,,,,,,
60fdb9ec6c3006abe82e5182,1,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_19.jpeg,liked,0.8348,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,2,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_23.jpeg,liked,0.3848,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,3,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_29.jpeg,did not like,0.4006,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,4,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_13.jpeg,did not like,0.823,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,,,,,,,,999,,2.5298,,
60fdb9ec6c3006abe82e5182,5,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_12.jpeg,liked,,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,6,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_25.jpeg,did not like,0.3012,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,7,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_2.jpeg,liked,0.3762,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,8,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_30.jpeg,did not like,0.0407,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,9,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_7.jpeg,did not like,0.0005,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,,,,,,,s,1,3.9739,0.6158,,
60fdb9ec6c3006abe82e5182,10,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_1.jpeg,did not like,,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,11,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_24.jpeg,did not like,0.0831,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,12,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_5.jpeg,liked,0.0399,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,13,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_11.jpeg,did not like,0.1055,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,14,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_3.jpeg,did not like,0.0749,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,,,,,,,c,0,1.3345,0.0191,,
60fdb9ec6c3006abe82e5182,15,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_22.jpeg,liked,,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,16,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_28.jpeg,liked,0.1005,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,17,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_14.jpeg,did not like,0.067,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,18,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_21.jpeg,liked,0.0175,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,19,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_26.jpeg,did not like,0.0222,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,,,,,,,s,1,1.2377,0.0746,,
60fdb9ec6c3006abe82e5182,20,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_20.jpeg,did not like,,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,21,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_8.jpeg,did not like,0.0718,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,22,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_6.jpeg,did not like,0.0392,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,23,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_17.jpeg,did not like,0.0013,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,24,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_9.jpeg,did not like,0.1008,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,,,,,,,s,1,0.9023,1.4669,,
60fdb9ec6c3006abe82e5182,25,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_18.jpeg,liked,,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,26,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_15.jpeg,did not like,0.0266,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,27,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_10.jpeg,did not like,0.004,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,28,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_27.jpeg,did not like,0.0229,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,29,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_4.jpeg,did not like,0.1365,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,,,,,,,s,1,1.1996,2.7715,,
60fdb9ec6c3006abe82e5182,30,Charlie,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_16.jpeg,did not like,,,,,,2,3
60fdb9ec6c3006abe82e5182,31,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_20.jpeg,did not like,0.1174,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,32,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_17.jpeg,did not like,0.0171,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,33,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_12.jpeg,did not like,0.2166,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,34,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_25.jpeg,did not like,0.9185,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,,,,,,,s,1,1.3626,0.5034,,
60fdb9ec6c3006abe82e5182,35,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_9.jpeg,did not like,,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,36,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_23.jpeg,did not like,0.2633,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,37,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_3.jpeg,liked,0.168,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,38,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_19.jpeg,liked,0.4178,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,39,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_16.jpeg,liked,1.1191,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,,,,,,,s,1,0.7513,0.8986,,
60fdb9ec6c3006abe82e5182,40,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_8.jpeg,did not like,,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,41,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_4.jpeg,did not like,0.1839,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,42,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_22.jpeg,liked,0.51,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,43,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_1.jpeg,liked,1.8554,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,44,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_6.jpeg,liked,1.7063,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,,,,,,,s,1,1.6492,0.8709,,
60fdb9ec6c3006abe82e5182,45,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_18.jpeg,did not like,,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,46,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_7.jpeg,liked,2.336,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,47,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_5.jpeg,did not like,2.6701,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,48,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_30.jpeg,liked,0.5513,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,49,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_11.jpeg,did not like,1.7222,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,,,,,,,c,0,2.4014,2.8341,,
60fdb9ec6c3006abe82e5182,50,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_2.jpeg,did not like,,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,51,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_26.jpeg,liked,0.7015,,,,,NAN,NAN
60fdb9ec6c3006abe82e5182,52,Taylor,Rej,Participant_Images/60fdb9ec6c3006abe82e5182/60fdb9ec6c3006abe82e5182_Images/60fdb9ec6c3006abe82e5182_Image_27.jpeg,did not like,2.3483,,,,,NAN,NAN
