PROLIFIC_ID,trialnumber,choice,condition,feedback_words,condition_recode,feedbackvalue,aggregated_value
631f3abc8826b6e7e8982648,47.0,1.0,Rej,did not like,1,1,1.0
631f3abc8826b6e7e8982648,48.0,1.0,Rej,did not like,1,1,1.0
631f3abc8826b6e7e8982648,49.0,1.0,Rej,liked,1,-1,1.0
631f3abc8826b6e7e8982648,50.0,1.0,Rej,did not like,1,1,1.0
631f3abc8826b6e7e8982648,51.0,0.0,Rej,liked,1,-1,1.0
631f3abc8826b6e7e8982648,52.0,0.0,Rej,liked,1,-1,1.0
631f3abc8826b6e7e8982648,53.0,0.0,Rej,did not like,1,1,1.0
631f3abc8826b6e7e8982648,54.0,0.0,Rej,did not like,1,1,1.0
631f3abc8826b6e7e8982648,55.0,0.0,Rej,did not like,1,1,1.0
631f3abc8826b6e7e8982648,56.0,1.0,Rej,did not like,1,1,1.0
631f3abc8826b6e7e8982648,57.0,1.0,Rej,did not like,1,1,1.0
631f3abc8826b6e7e8982648,58.0,1.0,Rej,did not like,1,1,1.0
631f3abc8826b6e7e8982648,59.0,1.0,Rej,did not like,1,1,1.0
631f3abc8826b6e7e8982648,60.0,1.0,Rej,did not like,1,1,1.0
631f3abc8826b6e7e8982648,61.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,62.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,63.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,64.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,65.0,0.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,66.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,67.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,68.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,69.0,0.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,70.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,71.0,999.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,72.0,999.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,73.0,999.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,74.0,999.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,75.0,999.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,76.0,0.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,77.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,78.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,79.0,0.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,80.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,81.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,82.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,83.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,84.0,0.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,85.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,86.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,87.0,0.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,88.0,0.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,89.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,90.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,91.0,0.0,Neutral,liked,0,-1,-1.0
631f3abc8826b6e7e8982648,92.0,0.0,Neutral,liked,0,-1,-1.0
631f3abc8826b6e7e8982648,93.0,0.0,Neutral,liked,0,-1,-1.0
631f3abc8826b6e7e8982648,94.0,0.0,Neutral,did not like,0,1,-1.0
631f3abc8826b6e7e8982648,95.0,0.0,Neutral,liked,0,-1,-1.0
631f3abc8826b6e7e8982648,96.0,0.0,Neutral,liked,0,-1,1.0
631f3abc8826b6e7e8982648,97.0,0.0,Neutral,did not like,0,1,1.0
631f3abc8826b6e7e8982648,98.0,0.0,Neutral,did not like,0,1,1.0
631f3abc8826b6e7e8982648,99.0,0.0,Neutral,did not like,0,1,1.0
631f3abc8826b6e7e8982648,100.0,0.0,Neutral,liked,0,-1,1.0
631f3abc8826b6e7e8982648,101.0,0.0,Neutral,did not like,0,1,1.0
631f3abc8826b6e7e8982648,102.0,0.0,Neutral,did not like,0,1,1.0
631f3abc8826b6e7e8982648,103.0,0.0,Neutral,did not like,0,1,1.0
631f3abc8826b6e7e8982648,104.0,0.0,Neutral,did not like,0,1,1.0
631f3abc8826b6e7e8982648,105.0,0.0,Neutral,did not like,0,1,1.0
631f3abc8826b6e7e8982648,106.0,0.0,Neutral,did not like,0,1,-1.0
631f3abc8826b6e7e8982648,107.0,0.0,Neutral,liked,0,-1,-1.0
631f3abc8826b6e7e8982648,108.0,0.0,Neutral,liked,0,-1,-1.0
631f3abc8826b6e7e8982648,109.0,0.0,Neutral,liked,0,-1,-1.0
631f3abc8826b6e7e8982648,110.0,0.0,Neutral,did not like,0,1,-1.0
631f3abc8826b6e7e8982648,111.0,0.0,Neutral,did not like,0,1,-1.0
631f3abc8826b6e7e8982648,112.0,0.0,Neutral,liked,0,-1,-1.0
631f3abc8826b6e7e8982648,113.0,0.0,Neutral,liked,0,-1,-1.0
631f3abc8826b6e7e8982648,114.0,0.0,Neutral,liked,0,-1,-1.0
631f3abc8826b6e7e8982648,115.0,0.0,Neutral,liked,0,-1,-1.0
631f3abc8826b6e7e8982648,116.0,999.0,Neutral,liked,0,-1,1.0
631f3abc8826b6e7e8982648,117.0,999.0,Neutral,did not like,0,1,1.0
631f3abc8826b6e7e8982648,118.0,999.0,Neutral,did not like,0,1,1.0
631f3abc8826b6e7e8982648,119.0,999.0,Neutral,liked,0,-1,1.0
631f3abc8826b6e7e8982648,120.0,999.0,Neutral,did not like,0,1,1.0
631f3abc8826b6e7e8982648,121.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,122.0,0.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,123.0,0.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,124.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,125.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,126.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,127.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,128.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,129.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,130.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,131.0,1.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,132.0,1.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,133.0,1.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,134.0,1.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,135.0,1.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,136.0,1.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,137.0,1.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,138.0,1.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,139.0,1.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,140.0,1.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,141.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,142.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,143.0,0.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,144.0,0.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,145.0,0.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,146.0,1.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,147.0,1.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,148.0,1.0,Acc,did not like,-1,1,-1.0
631f3abc8826b6e7e8982648,149.0,1.0,Acc,liked,-1,-1,-1.0
631f3abc8826b6e7e8982648,150.0,1.0,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,1.0,999.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,2.0,999.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,3.0,999.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,4.0,999.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,5.0,999.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,6.0,1.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,7.0,1.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,8.0,1.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,9.0,1.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,10.0,1.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,11.0,1.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,12.0,1.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,13.0,1.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,14.0,1.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,15.0,1.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,16.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,17.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,18.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,19.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,20.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,21.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,22.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,23.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,24.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,25.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,26.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,27.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,28.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,29.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,30.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,31.0,0.0,Neutral,liked,0,-1,1.0
63235c5bf70d8e4f79b205cd,32.0,0.0,Neutral,did not like,0,1,1.0
63235c5bf70d8e4f79b205cd,33.0,0.0,Neutral,did not like,0,1,1.0
63235c5bf70d8e4f79b205cd,34.0,0.0,Neutral,liked,0,-1,1.0
63235c5bf70d8e4f79b205cd,35.0,0.0,Neutral,did not like,0,1,1.0
63235c5bf70d8e4f79b205cd,36.0,0.0,Neutral,did not like,0,1,1.0
63235c5bf70d8e4f79b205cd,37.0,0.0,Neutral,did not like,0,1,1.0
63235c5bf70d8e4f79b205cd,38.0,0.0,Neutral,did not like,0,1,1.0
63235c5bf70d8e4f79b205cd,39.0,0.0,Neutral,liked,0,-1,1.0
63235c5bf70d8e4f79b205cd,40.0,0.0,Neutral,liked,0,-1,1.0
63235c5bf70d8e4f79b205cd,41.0,0.0,Neutral,did not like,0,1,-1.0
63235c5bf70d8e4f79b205cd,42.0,0.0,Neutral,liked,0,-1,-1.0
63235c5bf70d8e4f79b205cd,43.0,0.0,Neutral,liked,0,-1,-1.0
63235c5bf70d8e4f79b205cd,44.0,0.0,Neutral,liked,0,-1,-1.0
63235c5bf70d8e4f79b205cd,45.0,0.0,Neutral,liked,0,-1,-1.0
63235c5bf70d8e4f79b205cd,46.0,0.0,Neutral,liked,0,-1,-1.0
63235c5bf70d8e4f79b205cd,47.0,0.0,Neutral,liked,0,-1,-1.0
63235c5bf70d8e4f79b205cd,48.0,0.0,Neutral,liked,0,-1,-1.0
63235c5bf70d8e4f79b205cd,49.0,0.0,Neutral,did not like,0,1,-1.0
63235c5bf70d8e4f79b205cd,50.0,0.0,Neutral,liked,0,-1,-1.0
63235c5bf70d8e4f79b205cd,51.0,0.0,Neutral,did not like,0,1,1.0
63235c5bf70d8e4f79b205cd,52.0,0.0,Neutral,did not like,0,1,1.0
63235c5bf70d8e4f79b205cd,53.0,0.0,Neutral,did not like,0,1,1.0
63235c5bf70d8e4f79b205cd,54.0,0.0,Neutral,did not like,0,1,1.0
63235c5bf70d8e4f79b205cd,55.0,0.0,Neutral,did not like,0,1,1.0
63235c5bf70d8e4f79b205cd,56.0,0.0,Neutral,liked,0,-1,-1.0
63235c5bf70d8e4f79b205cd,57.0,0.0,Neutral,did not like,0,1,-1.0
63235c5bf70d8e4f79b205cd,58.0,0.0,Neutral,did not like,0,1,-1.0
63235c5bf70d8e4f79b205cd,59.0,0.0,Neutral,liked,0,-1,-1.0
63235c5bf70d8e4f79b205cd,60.0,0.0,Neutral,liked,0,-1,-1.0
63235c5bf70d8e4f79b205cd,61.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,62.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,63.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,64.0,0.0,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,65.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,66.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,67.0,0.0,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,68.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,69.0,0.0,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,70.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,71.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,72.0,0.0,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,73.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,74.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,75.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,76.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,77.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,78.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,79.0,0.0,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,80.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,81.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,82.0,0.0,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,83.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,84.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,85.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,86.0,0.0,Acc,did not like,-1,1,1.0
63235c5bf70d8e4f79b205cd,87.0,0.0,Acc,did not like,-1,1,1.0
63235c5bf70d8e4f79b205cd,88.0,0.0,Acc,liked,-1,-1,1.0
63235c5bf70d8e4f79b205cd,89.0,0.0,Acc,liked,-1,-1,1.0
63235c5bf70d8e4f79b205cd,90.0,0.0,Acc,did not like,-1,1,1.0
63235c5bf70d8e4f79b205cd,91.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,92.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,93.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,94.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,95.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,96.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,97.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,98.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,99.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,100.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,101.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,102.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,103.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,104.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,105.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,106.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,107.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,108.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,109.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,110.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,111.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,112.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,113.0,0.0,Rej,liked,1,-1,1.0
63235c5bf70d8e4f79b205cd,114.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,115.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,116.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,117.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,118.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,119.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,120.0,0.0,Rej,did not like,1,1,1.0
63235c5bf70d8e4f79b205cd,121.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,122.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,123.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,124.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,125.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,126.0,0.0,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,127.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,128.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,129.0,0.0,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,130.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,131.0,0.0,Acc,did not like,-1,1,1.0
63235c5bf70d8e4f79b205cd,132.0,0.0,Acc,liked,-1,-1,1.0
63235c5bf70d8e4f79b205cd,133.0,0.0,Acc,liked,-1,-1,1.0
63235c5bf70d8e4f79b205cd,134.0,0.0,Acc,did not like,-1,1,1.0
63235c5bf70d8e4f79b205cd,135.0,0.0,Acc,did not like,-1,1,1.0
63235c5bf70d8e4f79b205cd,136.0,0.0,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,137.0,0.0,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,138.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,139.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,140.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,141.0,0.0,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,142.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,143.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,144.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,145.0,0.0,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,146.0,,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,147.0,,Acc,did not like,-1,1,-1.0
63235c5bf70d8e4f79b205cd,148.0,,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,149.0,,Acc,liked,-1,-1,-1.0
63235c5bf70d8e4f79b205cd,150.0,,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,1.0,999.0,Rej,liked,1,-1,1.0
6346da55c3bf67b0dbf06272,2.0,999.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,3.0,999.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,4.0,999.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,5.0,999.0,Rej,liked,1,-1,1.0
6346da55c3bf67b0dbf06272,6.0,1.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,7.0,1.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,8.0,1.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,9.0,1.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,10.0,1.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,11.0,1.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,12.0,1.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,13.0,1.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,14.0,1.0,Rej,liked,1,-1,1.0
6346da55c3bf67b0dbf06272,15.0,1.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,16.0,0.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,17.0,0.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,18.0,0.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,19.0,0.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,20.0,0.0,Rej,liked,1,-1,1.0
6346da55c3bf67b0dbf06272,21.0,0.0,Rej,did not like,1,1,-1.0
6346da55c3bf67b0dbf06272,22.0,0.0,Rej,liked,1,-1,-1.0
6346da55c3bf67b0dbf06272,23.0,0.0,Rej,did not like,1,1,-1.0
6346da55c3bf67b0dbf06272,24.0,0.0,Rej,liked,1,-1,-1.0
6346da55c3bf67b0dbf06272,25.0,0.0,Rej,liked,1,-1,-1.0
6346da55c3bf67b0dbf06272,26.0,0.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,27.0,0.0,Rej,liked,1,-1,1.0
6346da55c3bf67b0dbf06272,28.0,0.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,29.0,0.0,Rej,did not like,1,1,1.0
6346da55c3bf67b0dbf06272,30.0,0.0,Rej,liked,1,-1,1.0
6346da55c3bf67b0dbf06272,31.0,0.0,Acc,did not like,-1,1,1.0
6346da55c3bf67b0dbf06272,32.0,0.0,Acc,did not like,-1,1,1.0
6346da55c3bf67b0dbf06272,33.0,0.0,Acc,liked,-1,-1,1.0
6346da55c3bf67b0dbf06272,34.0,0.0,Acc,liked,-1,-1,1.0
6346da55c3bf67b0dbf06272,35.0,0.0,Acc,did not like,-1,1,1.0
6346da55c3bf67b0dbf06272,36.0,0.0,Acc,did not like,-1,1,-1.0
6346da55c3bf67b0dbf06272,37.0,0.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,38.0,0.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,39.0,0.0,Acc,did not like,-1,1,-1.0
6346da55c3bf67b0dbf06272,40.0,0.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,41.0,0.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,42.0,0.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,43.0,0.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,44.0,0.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,45.0,0.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,46.0,0.0,Acc,did not like,-1,1,1.0
6346da55c3bf67b0dbf06272,47.0,0.0,Acc,liked,-1,-1,1.0
6346da55c3bf67b0dbf06272,48.0,0.0,Acc,liked,-1,-1,1.0
6346da55c3bf67b0dbf06272,49.0,0.0,Acc,did not like,-1,1,1.0
6346da55c3bf67b0dbf06272,50.0,0.0,Acc,did not like,-1,1,1.0
6346da55c3bf67b0dbf06272,51.0,0.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,52.0,0.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,53.0,0.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,54.0,0.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,55.0,0.0,Acc,did not like,-1,1,-1.0
6346da55c3bf67b0dbf06272,56.0,999.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,57.0,999.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,58.0,999.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,59.0,999.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,60.0,999.0,Acc,liked,-1,-1,-1.0
6346da55c3bf67b0dbf06272,61.0,0.0,Neutral,did not like,0,1,-1.0
6346da55c3bf67b0dbf06272,62.0,0.0,Neutral,did not like,0,1,-1.0
6346da55c3bf67b0dbf06272,63.0,0.0,Neutral,liked,0,-1,-1.0
6346da55c3bf67b0dbf06272,64.0,0.0,Neutral,liked,0,-1,-1.0
6346da55c3bf67b0dbf06272,65.0,0.0,Neutral,liked,0,-1,-1.0
6346da55c3bf67b0dbf06272,66.0,999.0,Neutral,liked,0,-1,-1.0
6346da55c3bf67b0dbf06272,67.0,999.0,Neutral,liked,0,-1,-1.0
6346da55c3bf67b0dbf06272,68.0,999.0,Neutral,did not like,0,1,-1.0
6346da55c3bf67b0dbf06272,69.0,999.0,Neutral,did not like,0,1,-1.0
6346da55c3bf67b0dbf06272,70.0,999.0,Neutral,liked,0,-1,-1.0
6346da55c3bf67b0dbf06272,71.0,999.0,Neutral,did not like,0,1,1.0
6346da55c3bf67b0dbf06272,72.0,999.0,Neutral,liked,0,-1,1.0
6346da55c3bf67b0dbf06272,73.0,999.0,Neutral,liked,0,-1,1.0
6346da55c3bf67b0dbf06272,74.0,999.0,Neutral,did not like,0,1,1.0
6346da55c3bf67b0dbf06272,75.0,999.0,Neutral,did not like,0,1,1.0
